"Train error (MAE, MRE)","","3.5277655124664307","0.011844711378216743"
"Test error (MAE, MRE)","/Users/Tom/Documents/300. MASTERS/MASTERS/THESIS/CODE/graph_neural_network_for_fuel_ignition_quality/training_script/single_task_learning/Training/base_models/TB/Default/2022-03-29_21:06:34","6.4126715660095215","0.020176647525084645"
"Val error (MAE, MRE)","Epoch 108","7.267815589904785","0.02334331583093714"
"Train error (MAE, MRE)","","3.1775448322296143","0.01059478335082531"
"Test error (MAE, MRE)","/Users/Tom/Documents/300. MASTERS/MASTERS/THESIS/CODE/graph_neural_network_for_fuel_ignition_quality/training_script/single_task_learning/Training/base_models/TB/Default/2022-03-29_21:11:09","5.82405424118042","0.018298701236122532"
"Val error (MAE, MRE)","Epoch 66","6.459633827209473","0.021664047682726825"
"Train error (MAE, MRE)","","3.257944345474243","0.010574919171631336"
"Test error (MAE, MRE)","/Users/Tom/Documents/300. MASTERS/MASTERS/THESIS/CODE/graph_neural_network_for_fuel_ignition_quality/training_script/single_task_learning/Training/base_models/TB/Default/2022-03-29_21:38:18","5.375724792480469","0.01725042180011147"
"Val error (MAE, MRE)","Epoch 112","8.937172889709473","0.03532573249604967"
"Train error (MAE, MRE)","","3.274451494216919","0.010993114672601223"
"Test error (MAE, MRE)","/Users/Tom/Documents/300. MASTERS/MASTERS/THESIS/CODE/graph_neural_network_for_fuel_ignition_quality/training_script/single_task_learning/Training/base_models/TB/Default/2022-04-11_10:43:14","7.0221147537231445","0.02346311744890715"
"Val error (MAE, MRE)","Epoch 118","9.580204010009766","0.04012850478843406"
"Train error (MAE, MRE)","","2.805767774581909","0.009407993406057358"
"Test error (MAE, MRE)","/Users/Tom/Documents/300. MASTERS/MASTERS/THESIS/CODE/graph_neural_network_for_fuel_ignition_quality/training_script/single_task_learning/Training/base_models/TB/Default/2022-04-11_10:44:59","5.607364177703857","0.018414213469153957"
"Val error (MAE, MRE)","Epoch 139","6.625250816345215","0.021321806642744277"
"Train error (MAE, MRE)","","3.271813154220581","0.010900159366428852"
"Test error (MAE, MRE)","/Users/Tom/Documents/300. MASTERS/MASTERS/THESIS/CODE/graph_neural_network_for_fuel_ignition_quality/training_script/single_task_learning/Training/base_models/TB/Default/2022-04-11_10:45:35","6.093670845031738","0.01933397744831286"
"Val error (MAE, MRE)","Epoch 126","10.046476364135742","0.03577061714949431"
"Train error (MAE, MRE)","","3.334075689315796","0.011677125468850136"
"Test error (MAE, MRE)","/Users/Tom/Documents/300. MASTERS/MASTERS/THESIS/CODE/graph_neural_network_for_fuel_ignition_quality/training_script/single_task_learning/Training/base_models/TB/Default/2022-04-11_11:02:04","6.620326995849609","0.021104839287306134"
"Val error (MAE, MRE)","Epoch 93","8.501285552978516","0.028055455949571397"
"Train error (MAE, MRE)","","4.68159294128418","0.01658337190747261"
"Test error (MAE, MRE)","/Users/Tom/Documents/300. MASTERS/MASTERS/THESIS/CODE/graph_neural_network_for_fuel_ignition_quality/training_script/single_task_learning/Training/base_models/TB/Default/2022-04-11_11:09:08","7.663191795349121","0.02467739425207439"
"Val error (MAE, MRE)","Epoch 64","6.751528263092041","0.021101620462205675"
"Train error (MAE, MRE)","","4.69653844833374","0.01578781008720398"
"Test error (MAE, MRE)","/Users/Tom/Documents/300. MASTERS/MASTERS/THESIS/CODE/graph_neural_network_for_fuel_ignition_quality/training_script/single_task_learning/Training/base_models/TB/Default/2022-04-11_11:11:48","7.0363593101501465","0.022483924501820615"
"Val error (MAE, MRE)","Epoch 68","5.526433944702148","0.01893854361993295"
"Train error (MAE, MRE)","","5.299494743347168","0.017916876822710037"
"Test error (MAE, MRE)","/Users/Tom/Documents/300. MASTERS/MASTERS/THESIS/CODE/graph_neural_network_for_fuel_ignition_quality/training_script/single_task_learning/Training/base_models/TB/Default/2022-04-11_11:13:23","7.922543048858643","0.025085569996582836"
"Val error (MAE, MRE)","Epoch 44","8.478588104248047","0.02599110868242052"
"Train error (MAE, MRE)","","3.2967066764831543","0.011464853771030903"
"Test error (MAE, MRE)","/Users/Tom/Documents/300. MASTERS/MASTERS/THESIS/CODE/graph_neural_network_for_fuel_ignition_quality/training_script/single_task_learning/Training/base_models/TB/Default/2022-04-11_11:15:34","5.245082855224609","0.016769661715156155"
"Val error (MAE, MRE)","Epoch 90","7.292394638061523","0.02484324464091548"
"Train error (MAE, MRE)","","3.3093161582946777","0.011384124867618084"
"Test error (MAE, MRE)","/Users/Tom/Documents/300. MASTERS/MASTERS/THESIS/CODE/graph_neural_network_for_fuel_ignition_quality/training_script/single_task_learning/Training/base_models/TB/Default/2022-04-11_11:18:08","6.749925136566162","0.021431701747994674"
"Val error (MAE, MRE)","Epoch 177","8.396892547607422","0.024589028623369005"
"Train error (MAE, MRE)","","3.293519973754883","0.011395749635994434"
"Test error (MAE, MRE)","/Users/Tom/Documents/300. MASTERS/MASTERS/THESIS/CODE/graph_neural_network_for_fuel_ignition_quality/training_script/single_task_learning/Training/base_models/TB/Default/2022-04-11_11:21:17","5.546450614929199","0.0183287639366953"
"Val error (MAE, MRE)","Epoch 227","7.427985668182373","0.027782815474051016"
"Train error (MAE, MRE)","","3.364987373352051","0.011567145586013794"
"Test error (MAE, MRE)","/Users/Tom/Documents/300. MASTERS/MASTERS/THESIS/CODE/graph_neural_network_for_fuel_ignition_quality/training_script/single_task_learning/Training/base_models/TB/Default/2022-04-11_11:37:45","6.817711353302002","0.021818960967816804"
"Val error (MAE, MRE)","Epoch 84","8.049111366271973","0.02753217132003219"
"Train error (MAE, MRE)","","4.3301682472229","0.014742654748260975"
"Test error (MAE, MRE)","/Users/Tom/Documents/300. MASTERS/MASTERS/THESIS/CODE/graph_neural_network_for_fuel_ignition_quality/training_script/single_task_learning/Training/base_models/TB/Default/2022-04-11_11:47:24","5.932979583740234","0.01940070955376876"
"Val error (MAE, MRE)","Epoch 55","7.019601345062256","0.02307841071376094"
"Train error (MAE, MRE)","","3.5633983612060547","0.011965181678533554"
"Test error (MAE, MRE)","/Users/Tom/Documents/300. MASTERS/MASTERS/THESIS/CODE/graph_neural_network_for_fuel_ignition_quality/training_script/single_task_learning/Training/base_models/TB/Default/2022-04-11_11:49:43","6.318833827972412","0.020674548651042738"
"Val error (MAE, MRE)","Epoch 106","7.27866792678833","0.029583449716921204"
"Train error (MAE, MRE)","","2.964102029800415","0.010219331830739975"
"Test error (MAE, MRE)","/Users/Tom/Documents/300. MASTERS/MASTERS/THESIS/CODE/graph_neural_network_for_fuel_ignition_quality/training_script/single_task_learning/Training/base_models/TB/Default/2022-04-11_11:51:07","5.583396911621094","0.017845007934068378"
"Val error (MAE, MRE)","Epoch 131","6.1803131103515625","0.02035005666591503"
"Train error (MAE, MRE)","","3.787335157394409","0.012844253331422806"
